Last Name,First Name,College/Univ,Round,Pick,Draft Class,Postion,PhotoID,Player Assets ID,CommID,PresID,PLPO
Smith,Rusty,FAU,6,176,2010 Draft,QB,4876,,,,plpo_smithrusty
Smith,Shelley,Colorado St.,6,187,2010 Draft,RG,4877,,,,plpo_smithshelley
Spitler,Austin,Bucks,7,252,2010 Draft,LOLB,4881,,,,plpo_spitleraustin
Stanford,RJ,Utah,7,223,2010 Draft,CB,4882,,,,plpo_stanfordrj
Stephens,Reggie,ISU,7,228,2010 Draft,C,4884,,,,plpo_stephensreggie
Stewart,Darian,SC,UD,UD,2010 Draft,SS,4885,StewartDarian_9960,,,plpo_stewartdarian
Teo-Nesheim,Daniel,Washington,3,86,2010 Draft,LE,4892,,,,plpo_teonesheimdaniel
Tukuafu,Will,Oregon,UD,UD,2010 Draft,DT,4901,,,,plpo_tukuafuwill
Walters,Bryan,Cornell,UD,UD,2010 Draft,WR,4909,,,,plpo_waltersbryan
Webb,JMarcus,West Texas A&M,7,218,2010 Draft,RT,4916,WebbJMarcus_10038,,,plpo_webbjmarcus
Webb,Joe,Ala-Birmingham,6,199,2010 Draft,QB,4917,WebbJoe_10017,,,plpo_webbjoe
Williams,Kyle,ASU,6,206,2010 Draft,WR,4927,,,,plpo_williamskyle
Zombo,Frank,Central Michigan,UD,UD,2010 Draft,LOLB,4934,,,,plpo_zombofrank
Caussin,Mike,JMU,UD,UD,2010 Draft,TE,5099,,,,plpo_caussinmike
Develin,James,Brown,UD,UD,2010 Draft,FB,5142,DevelinJames_10446,,,plpo_develinjames
Drescher,Justin,Colorado,UD,UD,2010 Draft,TE,5149,,,,plpo_drescherjustin
Gordy,Josh,Central Michigan,UD,UD,2010 Draft,CB,5191,,,,plpo_gordyjosh
Jeanpierre,Lemuel,SC,UD,UD,2010 Draft,LG,5265,,,,plpo_jeanpierrelemuel
Sherels,Marcus,Minnesota,UD,UD,2010 Draft,CB,5473,SherelsMarcus_11018,,,plpo_sherelsmarcus
Unrein,Mitch,Wyoming,UD,UD,2010 Draft,DT,5535,UnreinMitch_10454,,,plpo_unreinmitch
Cruz,Victor,UMass,UD,UD,2010 Draft,WR,6229,,,,plpo_cruzvictor
Bradford,Sam,Oklahoma,1,1,2010 Draft,QB,6291,bradfordsam_9710,,,plpo_bradfordsam
Garland,Ben,Air Force,UD,UD,2010 Draft,LG,7127,,,,plpo_garlandben
McClain,Rolando,Bama,1,8,2010 Draft,MLB,7235,,,,plpo_mcclainrolando
Villanueva,Alejandro,Army,UD,UD,2010 Draft,LT,7621,,,,plpo_villanuevaalejandro
Banks,Brandon,Kansas St.,UD,UD,2010 Draft,WR,9703,,,,plpo_banksbrandon
Wilson,Kyle,Boise St.,1,29,2010 Draft,CB,9959,,,,plpo_wilsonkyle
Amukamara,Prince,Nebraska,1,19,2011 Draft,CB,4319,AmukamaraPrince_10766,,,plpo_amukamaraprince
Arkin,David,Missouri State,4,110,2011 Draft,LG,4320,,,,plpo_arkindavid
Austin Jr,Marvin,NC,2,52,2011 Draft,DT,4321,,,,plpo_austinjrmarvin
Ayers,Akeem,UCLA,2,39,2011 Draft,LOLB,4322,,,,plpo_ayersakeem
Bailey,Allen,Miami (FL),3,86,2011 Draft,RE,4323,BaileyAllen_10704,,,plpo_baileyallen
Baldwin,Jonathan,Pitt,1,26,2011 Draft,WR,4324,,,,plpo_baldwinjonathan
Barksdale,Joe,LSU,3,92,2011 Draft,LT,4326,BarksdaleJoe_10662,,,plpo_barksdalejoe
Black,Ahmad,Florida,5,151,2011 Draft,SS,4328,,,,plpo_blackahmad
Boling,Clint,Georgia,4,101,2011 Draft,RG,4329,,,,plpo_bolingclint
Bosher,Matt,Miami (FL),6,192,2011 Draft,K,4330,BosherMatt_10806,,,plpo_boshermatt
Bowers,DaQuan,Clemson,2,51,2011 Draft,RE,4331,,,,plpo_bowersdaquan
Bradford,Allen,USC,6,187,2011 Draft,RB,4332,,,,plpo_bradfordallen
Brewer,James,Indiana,4,117,2011 Draft,RT,4333,,,,plpo_brewerjames
Brown,Chykie,Texas,5,164,2011 Draft,CB,4334,,,,plpo_brownchykie
Brown,Jalil,Colorado,4,118,2011 Draft,CB,4335,,,,plpo_brownjalil
Burton,Brandon,Southern Utah,5,139,2011 Draft,CB,4336,,,,plpo_burtonbrandon
Clayborn,Adrian,Iowa,1,20,2011 Draft,RE,4338,,,,plpo_claybornadrian
Cameron,Jordan,USC,4,102,2011 Draft,TE,4339,,,,plpo_cameronjordan
Cannon,Marcus,TCU,5,138,2011 Draft,RT,4340,CannonMarcus_10665,,,plpo_cannonmarcus
Carimi,Gabe,Wisconsin,1,29,2011 Draft,RT,4341,,,,plpo_carimigabe
Carmichael,Roc,V Tech,4,127,2011 Draft,CB,4342,,,,plpo_carmichaelroc
Carpenter,James,Bama,1,25,2011 Draft,RT,4343,CarpenterJames_10658,,,plpo_carpenterjames
Carter,Bruce,NC,2,40,2011 Draft,MLB,4344,CarterBruce_10739,,,plpo_carterbruce
Carter,Chris,Fresno St.,5,162,2011 Draft,LOLB,4345,,,,plpo_carterchris
Casey,Jurrell,USC,3,77,2011 Draft,DT,4347,CaseyJurrell_10725,,,plpo_caseyjurrell
Castonzo,Anthony,BC,1,22,2011 Draft,LT,4348,CastonzoAnthony_10655,,,plpo_castonzoanthony
Chapas,Shaun,Georgia,7,220,2011 Draft,FB,4349,,,,plpo_chapasshaun
Chekwa,Chimdi,Bucks,4,113,2011 Draft,CB,4350,,,,plpo_chekwachimdi
Clay,Charles,Tulsa,6,174,2011 Draft,TE,4351,ClayCharles_10612,,,plpo_claycharles
Cobb,Randall,Kentucky,2,64,2011 Draft,WR,4352,CobbRandall_10619,,,plpo_cobbrandall
Conte,Chris,Cal,3,93,2011 Draft,SS,4353,ConteChris_10793,,,plpo_contechris
Culliver,Chris,SC,3,80,2011 Draft,CB,4355,,,,plpo_culliverchris
Dalton,Andy,TCU,2,35,2011 Draft,QB,4356,DaltonAndy_10439,,,plpo_daltonandy
Doss,Tandon,Indiana,4,123,2011 Draft,WR,4358,,,,plpo_dosstandon
Dowling,Ras-I,Virginia,2,33,2011 Draft,CB,4359,,,,plpo_dowlingrasi
Ellis,Kenrick,Hampton,3,94,2011 Draft,DT,4360,,,,plpo_elliskenrick
Fairley,Nick,Auburn,1,13,2011 Draft,DT,4363,,,,plpo_fairleynick
Franklin,Orlando,Miami (FL),2,46,2011 Draft,LT,4364,,,,plpo_franklinorlando
Fua,Sione,Stanford,3,97,2011 Draft,DT,4365,,,,plpo_fuasione
Fusco,Brandon,Slippery Rock,6,172,2011 Draft,C,4366,FuscoBrandon_10689,,,plpo_fuscobrandon
Gabbert,Blaine,Mizzou,1,10,2011 Draft,QB,4367,GabbertBlaine_10435,,,plpo_gabbertblaine
Gates,Clyde,Abilene Christian,4,111,2011 Draft,WR,4368,,,,plpo_gatesclyde
Gilbert,Marcus,Florida,2,63,2011 Draft,RT,4369,GilbertMarcus_10660,,,plpo_gilbertmarcus
Gilchrist,Marcus,Clemson,2,50,2011 Draft,CB,4370,GilchristMarcus_10771,,,plpo_gilchristmarcus
Gomes,DeJon,Nebraska,5,146,2011 Draft,SS,4371,,,,plpo_gomesdejon
Green,AJ,Georgia,1,4,2011 Draft,WR,4372,GreenAJ_10614,,,plpo_greenaj
Green,Alex,Hawaii,3,96,2011 Draft,RB,4373,,,,plpo_greenalex
Green,Virgil,Nevada,7,204,2011 Draft,TE,4374,,,,plpo_greenvirgil
Guy,Lawrence,ASU,7,233,2011 Draft,DT,4375,GuyLawrence_10734,,,plpo_guylawrence
Hankerson,Leonard,Miami (FL),3,79,2011 Draft,WR,4376,,,,plpo_hankersonleonard
Harris,Dwayne,ECU,6,176,2011 Draft,WR,4380,HarrisDwayne_10634,,,plpo_harrisdwayne
Havili,Stanley,USC,7,240,2011 Draft,FB,4381,,,,plpo_havilistanley
Helu,Roy,Nebraska,4,105,2011 Draft,RB,4382,,,,plpo_heluroy
Henery,Alex,Nebraska,4,120,2011 Draft,K,4383,,,,plpo_heneryalex
Heyward,Cameron,Bucks,1,31,2011 Draft,LE,4384,HeywardCameron_10698,,,plpo_heywardcameron
House,Davon,New Mexico St.,4,131,2011 Draft,CB,4388,HouseDavon_10782,,,plpo_housedavon
Houston,Justin,Georgia,3,70,2011 Draft,LOLB,4390,HoustonJustin_10703,,,plpo_houstonjustin
Hudson,Rodney,FSU,2,55,2011 Draft,LG,4391,HudsonRodney_10688,,,plpo_hudsonrodney
Hunter,Kendall,OSU,4,115,2011 Draft,RB,4392,,,,plpo_hunterkendall
Hurt,Maurice,Florida,7,217,2011 Draft,RT,4393,,,,plpo_hurtmaurice
Ijalana,Ben,Villanova,2,49,2011 Draft,RT,4394,IjalanaBen_10659,,,plpo_ijalanaben
Ingram,Mark,Bama,1,28,2011 Draft,RB,4395,IngramIIMark_10585,,,plpo_ingrammark
Irving,Nate,NC State,3,67,2011 Draft,ROLB,4396,,,,plpo_irvingnate
Jarrett,Jaiquawn,Temple,2,54,2011 Draft,FS,4398,,,,plpo_jarrettjaiquawn
Jenkins,Jarvis,Clemson,2,41,2011 Draft,DT,4399,JenkinsJarvis_10722,,,plpo_jenkinsjarvis
Jernigan,Jerrel,Troy,3,83,2011 Draft,WR,4400,,,,plpo_jerniganjerrel
Jones,Julio,Bama,1,6,2011 Draft,WR,4402,JonesJulio_10615,,,plpo_jonesjulio
Jordan,Cameron,Cal,1,24,2011 Draft,RE,4404,JordanCameron_10697,,,plpo_jordancameron
Kaepernick,Colin,Nevada,2,36,2011 Draft,QB,4405,KaepernickColin_10578,,,plpo_kaepernickcolin
Kelce,Jason,Cincinnati,6,191,2011 Draft,C,4406,KelceJason_10690,,,plpo_kelcejason
Kendricks,Lance,Wisconsin,2,47,2011 Draft,TE,4407,KendricksLance_10643,,,plpo_kendrickslance
Keo,Shiloh,Idaho,5,144,2011 Draft,SS,4408,,,,plpo_keoshiloh
Kerley,Jeremy,TCU,5,153,2011 Draft,WR,4409,,,,plpo_kerleyjeremy
Kerrigan,Ryan,Purdue,1,16,2011 Draft,LE,4410,KerriganRyan_10695,,,plpo_kerriganryan
Kilgore,Daniel,Appalachian St.,5,163,2011 Draft,LG,4411,,,,plpo_kilgoredaniel
Klug,Karl,Iowa,5,142,2011 Draft,LE,4412,,,,plpo_klugkarl
Leshoure,Mikel,Illinois,2,57,2011 Draft,RB,4414,,,,plpo_leshouremikel
Lewis,Dion,Pitt,5,149,2011 Draft,RB,4416,LewisDion_10601,,,plpo_lewisdion
Liuget,Corey,Illinois,1,18,2011 Draft,DT,4418,LiugetCorey_10720,,,plpo_liugetcorey
Love,DeMarcus,Arkansas,6,168,2011 Draft,RT,4421,,,,plpo_lovedemarcus
Mallett,Ryan,Arkansas,3,74,2011 Draft,QB,4422,MallettRyan_10579,,,plpo_mallettryan
Matthews,Casey,Oregon,4,116,2011 Draft,ROLB,4424,,,,plpo_matthewscasey
Matthews,Cliff,SC,7,230,2011 Draft,LE,4425,,,,plpo_matthewscliff
Maxwell,Byron,Clemson,6,173,2011 Draft,CB,4426,maxwellbyron_10788,,,plpo_maxwellbyron
McCarthy,Colin,Miami (FL),4,109,2011 Draft,MLB,4427,,,,plpo_mccarthycolin
McClain,Terrell,USF,3,65,2011 Draft,DT,4428,McClainTerrell_10728,,,plpo_mcclainterrell
McPhee,Pernell,Mississippi St.,5,165,2011 Draft,LE,4430,McPheePernell_10707,,,plpo_mcpheepernell
Miller,Bruce,Central Florida,7,211,2011 Draft,FB,4431,,,,plpo_millerbruce
Miller,Von,TA&M,1,2,2011 Draft,LOLB,4432,MillerVon_10737,,,plpo_millervon
Moch,Dontay,Nevada,3,66,2011 Draft,ROLB,4433,,,,plpo_mochdontay
Moore,Denarius,Tennessee,5,148,2011 Draft,WR,4435,,,,plpo_mooredenarius
Moore Sr,Rahim,UCLA,2,45,2011 Draft,FS,4436,,,,plpo_mooresrrahim
Murray,DeMarco,Oklahoma,3,71,2011 Draft,RB,4437,,,,plpo_murraydemarco
Nevis,Drake,LSU,3,87,2011 Draft,DT,4438,,,,plpo_nevisdrake
Newton,Cam,Auburn,1,1,2011 Draft,QB,4439,NewtonCam_10436,,,plpo_newtoncam
Newton,Derek,Arkansas St.,7,214,2011 Draft,RT,4440,NewtonDerek_10670,,,plpo_newtonderek
Paea,Stephen,Oregon St.,2,53,2011 Draft,DT,4441,,,,plpo_paeastephen
Paul,Niles,Nebraska,5,155,2011 Draft,WR,4442,,,,plpo_paulniles
Person,Mike,Montana St.,7,239,2011 Draft,LT,4443,PersonMike_10671,,,plpo_personmike
Peterson,Patrick,LSU,1,5,2011 Draft,CB,4444,PetersonPatrick_10743,,,plpo_petersonpatrick
Pettis,Austin,Boise St.,3,78,2011 Draft,WR,4445,,,,plpo_pettisaustin
Pilares,Kealoha,Hawaii,5,132,2011 Draft,WR,4446,,,,plpo_pilareskealoha
Pouncey,Mike,Florida,1,15,2011 Draft,C,4449,PounceyMike_10686,,,plpo_pounceymike
Powe,Jerrell,Ole Miss,6,199,2011 Draft,DT,4450,,,,plpo_powejerrell
Powell,Bilal,Louisville,4,126,2011 Draft,RB,4451,PowellBilal_10598,,,plpo_powellbilal
Quinn,Robert,NC,1,14,2011 Draft,LE,4452,QuinnRobert_10694,,,plpo_quinnrobert
Rackley,Will,Lehigh,3,76,2011 Draft,LG,4453,,,,plpo_rackleywill
Reed,Brooks,Arizona,2,42,2011 Draft,LE,4454,ReedBrooks_10701,,,plpo_reedbrooks
Reid,Jah,Central Florida,3,85,2011 Draft,RT,4456,,,,plpo_reidjah
Ridley,Stevan,LSU,3,73,2011 Draft,RB,4457,,,,plpo_ridleystevan
Robinson,Aldrick,SMU,6,178,2011 Draft,WR,4458,RobinsonAldrick_10636,,,plpo_robinsonaldrick
Rodgers,Jacquizz,Oregon St.,5,145,2011 Draft,RB,4459,RodgersJacquizz_10600,,,plpo_rodgersjacquizz
Royster,Evan,PSU,6,177,2011 Draft,RB,4462,,,,plpo_roysterevan
Rudolph,Kyle,ND,2,43,2011 Draft,TE,4464,RudolphKyle_10642,,,plpo_rudolphkyle
Salas,Greg,Hawaii,4,112,2011 Draft,WR,4465,,,,plpo_salasgreg
Schlauderaff,Caleb,Southern Utah,6,179,2011 Draft,LG,4469,,,,plpo_schlauderaffcaleb
Scott,DaRel,Maryland,7,221,2011 Draft,RB,4470,,,,plpo_scottdarel
Searcy,DaNorris,NC,4,100,2011 Draft,FS,4471,SearcyDaNorris_10794,,,plpo_searcydanorris
Sheard,Jabaal,Pitt,2,37,2011 Draft,LE,4472,SheardJabaal_10700,,,plpo_sheardjabaal
Sheppard,Kelvin,LSU,3,68,2011 Draft,MLB,4473,,,,plpo_sheppardkelvin
Sherman,Anthony,UConn,5,136,2011 Draft,RB,4474,ShermanAnthony_10610,,,plpo_shermananthony
Sherman,Richard,Stanford,5,154,2011 Draft,CB,4475,ShermanRichard_10811,,,plpo_shermanrichard
Sherrod,Derek,Mississippi St.,1,32,2011 Draft,LT,4476,,,,plpo_sherrodderek
Shorts III,Cecil,Mount Union,4,114,2011 Draft,WR,4477,,,,plpo_shortsiiicecil
Skrine,Buster,Chattanooga,5,137,2011 Draft,CB,4478,SkrineBuster_10785,,,plpo_skrinebuster
Smith,Aldon,Mizzou,1,7,2011 Draft,ROLB,4479,,,,plpo_smithaldon
Smith,DJ,Appalachian St.,6,186,2011 Draft,ROLB,4480,,,,plpo_smithdj
Smith,Jimmy,Colorado,1,27,2011 Draft,CB,4481,SmithJimmy_10767,,,plpo_smithjimmy
Smith,Lee,Marshall,5,159,2011 Draft,TE,4482,SmithLee_10649,,,plpo_smithlee
Smith,Torrey,Maryland,2,58,2011 Draft,WR,4483,SmithTorrey_10618,,,plpo_smithtorrey
Smith,Tyron,USC,1,9,2011 Draft,LT,4484,SmithTyron_10653,,,plpo_smithtyron
Solder,Nate,Colorado,1,17,2011 Draft,LT,4485,SolderNate_10654,,,plpo_soldernate
Stanzi,Ricky,Iowa,5,135,2011 Draft,QB,4486,,,,plpo_stanziricky
Stocker,Luke,Tennessee,4,104,2011 Draft,TE,4487,StockerLuke_10646,,,plpo_stockerluke
Taylor,Phil,Baylor,1,21,2011 Draft,DT,4489,,,,plpo_taylorphil
Taylor,Tyrod,V Tech,6,180,2011 Draft,QB,4490,TaylorTyrod_10583,,,plpo_taylortyrod
Thomas,Julius,Portland St.,4,129,2011 Draft,TE,4494,thomasjulius_10647,,,plpo_thomasjulius
Todman,Jordan,UConn,6,183,2011 Draft,RB,4495,,,,plpo_todmanjordan
Vandervelde,Julian,Iowa,5,161,2011 Draft,RG,4496,,,,plpo_vanderveldejulian
Van Dyke,DeMarcus,Miami (FL),3,81,2011 Draft,CB,4497,,,,plpo_vandykedemarcus
Watt,JJ,Wisconsin,1,11,2011 Draft,RE,4499,WattJJ_10693,,,plpo_wattjj
Whalen,Ryan,Stanford,6,167,2011 Draft,WR,4500,,,,plpo_whalenryan
Wilkerson,Muhammad,Temple,1,30,2011 Draft,LE,4504,WilkersonMuhammad_10699,,,plpo_wilkersonmuhammad
Williams,Aaron,Texas,2,34,2011 Draft,CB,4505,,,,plpo_williamsaaron
Williams,DJ,Arkansas,5,141,2011 Draft,TE,4506,,,,plpo_williamsdj
Williams,Ryan,V Tech,2,38,2011 Draft,RB,4508,,,,plpo_williamsryan
Wright,KJ,Mississippi St.,4,99,2011 Draft,LOLB,4512,WrightKJ_10745,,,plpo_wrightkj
Wright,Shareece,USC,3,89,2011 Draft,CB,4513,WrightShareece_10777,,,plpo_wrightshareece
Yates,TJ,NC,5,152,2011 Draft,QB,4514,,,,plpo_yatestj
Little,Greg,NC,2,59,2011 Draft,WR,4717,LittleGreg_20533,,,plpo_littlegreg
Dareus,Marcell,Bama,1,3,2011 Draft,DT,4939,dareusmarcell_10718,,,plpo_dareusmarcell
Bailey,Dan,OSU,UD,UD,2011 Draft,K,4943,BaileyDan_10933,,,plpo_baileydan
Bellore,Nick,Central Michigan,UD,UD,2011 Draft,MLB,4947,BelloreNick_10939,,,plpo_bellorenick
Forbath,Kai,UCLA,UD,UD,2011 Draft,K,4961,ForbathKai_10900,,,plpo_forbathkai
Herzlich,Mark,BC,UD,UD,2011 Draft,MLB,4967,herzlichmark_10903,,,plpo_herzlichmark
Hynoski,Henry,Pitt,UD,UD,2011 Draft,FB,4969,,,,plpo_hynoskihenry
Maehl,Jeff,Oregon,UD,UD,2011 Draft,WR,4975,,,,plpo_maehljeff
Sanzenbacher,Dane,Bucks,UD,UD,2011 Draft,WR,4987,,,,plpo_sanzenbacherdane
Thornton,Cedric,Southern Arkansas,UD,UD,2011 Draft,LE,4994,ThorntonCedric_10949,,,plpo_thorntoncedric
Williams,Ian,ND,UD,UD,2011 Draft,DT,4997,,,,plpo_williamsian
Pryor Sr,Terrelle,Bucks,UD,UD,2011 Draft,WR,5000,PryorSrTerrelle_10951,,,plpo_pryorsrterrelle
Acho,Sam,Texas,4,103,2011 Draft,RE,5003,AchoSam_10705,,,plpo_achosam
Addison,Mario,Troy,UD,UD,2011 Draft,RE,5008,AddisonMario_10984,,,plpo_addisonmario
Aiken,Kamar,UCF,UD,UD,2011 Draft,WR,5011,,,,plpo_aikenkamar
Asiata,Matt,Utah,UD,UD,2011 Draft,RB,5025,,,,plpo_asiatamatt
Ausberry,David,USC,7,241,2011 Draft,WR,5027,,,,plpo_ausberrydavid
Baldwin,Doug,Stanford,UD,UD,2011 Draft,WR,5030,baldwindoug_11029,,,plpo_baldwindoug
Barnes,Tim,Mizzou,UD,UD,2011 Draft,C,5034,,,,plpo_barnestim
Batch,Baron,TTech,7,232,2011 Draft,RB,5036,,,,plpo_batchbaron
Bell,Byron,New Mexico,UD,UD,2011 Draft,RT,5041,BellByron_10999,,,plpo_bellbyron
Jacobs,Ben,Fresno St.,UD,UD,2011 Draft,ROLB,5043,,,,plpo_jacobsben
Bradfield,Cameron,Grand Valley St.,UD,UD,2011 Draft,LT,5063,,,,plpo_bradfieldcameron
Braman,Bryan,West Texas A&M,UD,UD,2011 Draft,ROLB,5066,,,,plpo_bramanbryan
Brown,Curtis,Texas,3,95,2011 Draft,CB,5074,,,,plpo_browncurtis
Brown,Vincent,SDSt.,3,82,2011 Draft,WR,5078,,,,plpo_brownvincent
Bryant,Corbin,Northwestern,UD,UD,2011 Draft,DT,5081,,,,plpo_bryantcorbin
Bynes,Josh,Auburn,UD,UD,2011 Draft,LE,5089,BynesJosh_11110,,,plpo_bynesjosh
Campbell,Tommie,Pitt,7,251,2011 Draft,CB,5093,,,,plpo_campbelltommie
Thomas,Josh,Buffalo,5,143,2011 Draft,CB,5095,,,,plpo_thomasjosh
Carter,Quinton,Oklahoma,4,108,2011 Draft,SS,5097,,,,plpo_carterquinton
DeCicco,Dom,Pitt,UD,UD,2011 Draft,MLB,5139,,,,plpo_deciccodom
Draughn,Shaun,NC,UD,UD,2011 Draft,RB,5148,,,,plpo_draughnshaun
Durham,Kris,Georgia,4,107,2011 Draft,WR,5151,,,,plpo_durhamkris
Foster,Mason,Washington,3,84,2011 Draft,MLB,5170,FosterMason_10757,,,plpo_fostermason
Gachkar,Andrew,Mizzou,7,234,2011 Draft,LOLB,5176,GachkarAndrew_10969,,,plpo_gachkarandrew
Gaitor,Anthony,FIU,7,222,2011 Draft,CB,5177,,,,plpo_gaitoranthony
Gordon,Richard,Miami (FL),6,181,2011 Draft,TE,5190,,,,plpo_gordonrichard
Hairston,Chris,Clemson,4,122,2011 Draft,LT,5203,,,,plpo_hairstonchris
Harris,DuJuan,Troy,UD,UD,2011 Draft,RB,5216,,,,plpo_harrisdujuan
Hogan,Chris,Monmouth,UD,UD,2011 Draft,WR,5238,HoganChris_11149,,,plpo_hoganchris
Holmes,Andre,Hillsdale,UD,UD,2011 Draft,WR,5241,HolmesAndre_11126,,,plpo_holmesandre
Housler,Rob,FAU,3,69,2011 Draft,TE,5246,,,,plpo_houslerrob
Jennings,MD,Arkansas St.,UD,UD,2011 Draft,SS,5270,,,,plpo_jenningsmd
Jones,Colin,TCU,6,190,2011 Draft,FS,5283,JonesColin_11027,,,plpo_jonescolin
Kearse,Frank,Alabama A&M,7,231,2011 Draft,DT,5292,,,,plpo_kearsefrank
Lattimore,Jamari,Middle Tennessee,UD,UD,2011 Draft,ROLB,5306,,,,plpo_lattimorejamari
Young,Joe,Rutgers,UD,UD,2011 Draft,FS,5308,,,,plpo_youngjoe
Lockette,Ricardo,Fort Valley State,UD,UD,2011 Draft,WR,5319,,,,plpo_lockettericardo
Marsh,Curtis,Utah St.,3,90,2011 Draft,CB,5332,,,,plpo_marshcurtis
McQuaide,Jake,Bucks,UD,UD,2011 Draft,RG,5355,McQuaideJake_10983,,,plpo_mcquaidejake
Mohamed,Mike,Cal,6,189,2011 Draft,MLB,5368,,,,plpo_mohamedmike
Moore,Sterling,SMU,UD,UD,2011 Draft,CB,5373,,,,plpo_mooresterling
Morgan,Joe,Walsh,UD,UD,2011 Draft,WR,5374,,,,plpo_morganjoe
Morgan,Mike,USC,UD,UD,2011 Draft,ROLB,5375,,,,plpo_morganmike
Mouton,Jonas,Michigan,2,61,2011 Draft,MLB,5379,,,,plpo_moutonjonas
Neild,Chris,WVU,7,253,2011 Draft,DT,5386,,,,plpo_neildchris
Parker,Ron,Newberry,UD,UD,2011 Draft,FS,5405,,,,plpo_parkerron
Paysinger,Spencer,Oregon,UD,UD,2011 Draft,MLB,5409,,,,plpo_paysingerspencer
Prosinski,Chris,Wyoming,4,121,2011 Draft,SS,5429,,,,plpo_prosinskichris
Raymond,Mistral,USF,6,170,2011 Draft,FS,5437,,,,plpo_raymondmistral
Ross,Brandian,Youngstown St.,UD,UD,2011 Draft,SS,5455,,,,plpo_rossbrandian
Ross,Jeremy,Cal,UD,UD,2011 Draft,WR,5458,,,,plpo_rossjeremy
Smith,Willie,ECU,UD,UD,2011 Draft,LT,5488,,,,plpo_smithwillie
Stingily,Byron,Louisville,6,175,2011 Draft,LT,5499,,,,plpo_stingilybyron
Tolzien,Scott,Wisconsin,UD,UD,2011 Draft,QB,5522,,,,plpo_tolzienscott
Trattou,Justin,Florida,UD,UD,2011 Draft,RE,5524,,,,plpo_trattoujustin
Williams,Jabara,S.F. Austin,7,228,2011 Draft,MLB,5559,,,,plpo_williamsjabara
Williams,Jacquian,USF,6,202,2011 Draft,LOLB,5560,,,,plpo_williamsjacquian
Wilson,Jimmy,Montana,7,235,2011 Draft,CB,5565,,,,plpo_wilsonjimmy
Harris,Brandon,Miami (FL),2,60,2011 Draft,CB,5588,,,,plpo_harrisbrandon
Harris Jr,Chris,Kansas,UD,UD,2011 Draft,CB,5589,HarrisJrChris_11008,,,plpo_harrisjrchris
Smith,Malcolm,USC,7,242,2011 Draft,ROLB,5606,SmithMalcolm_10958,,,plpo_smithmalcolm
Wisniewski,Stefen,PSU,2,48,2011 Draft,C,5613,WisniewskiStefen_10687,,,plpo_wisniewskistefen
Lanning,Spencer,SC,UD,UD,2011 Draft,P,5938,,,,plpo_lanningspencer
Robertson,Craig,North Texas,UD,UD,2011 Draft,MLB,6043,RobertsonCraig_11123,,,plpo_robertsoncraig
Taylor,Ryan,NC,7,218,2011 Draft,TE,6114,,,,plpo_taylorryan
Vereen,Shane,Cal,2,56,2011 Draft,RB,6136,VereenShane_10587,,,plpo_vereenshane
Ponder,Christian,FSU,1,12,2011 Draft,QB,6297,,,,plpo_ponderchristian
DiMarco,Patrick,SC,UD,UD,2011 Draft,FB,6772,,,,plpo_dimarcopatrick
Donnell,Larry,Grambling St.,UD,UD,2011 Draft,TE,6788,,,,plpo_donnelllarry
Allen,Cortez,The Citadel,4,128,2011 Draft,CB,6992,,,,plpo_allencortez
Inman,Dontrelle,Virginia,UD,UD,2011 Draft,WR,7181,inmanDontrelle_2195,,,plpo_inmandontrelle
Rogers,Justin,Richmond,7,206,2011 Draft,CB,7300,,,,plpo_rogersjustin
Miller,Gabe,Oregon St.,5,140,2011 Draft,ROLB,7557,,,,plpo_millergabe
Aiken,Danny,Virginia,UD,UD,2011 Draft,C,7645,,,,plpo_aikendanny
Carter,David,UCLA,6,184,2011 Draft,DT,7668,,,,plpo_carterdavid
Moffitt,John,Wisconsin,3,75,2011 Draft,RG,7764,,,,plpo_moffittjohn
Scales,Patrick,Utah St.,UD,UD,2011 Draft,RG,7781,,,,plpo_scalespatrick
Jones,Taiwan,Eastern Washington,4,125,2011 Draft,RB,7863,JonesTaiwan_10597,,,plpo_jonestaiwan
Thomas III,JT,WVU,6,195,2011 Draft,ROLB,9079,,,,plpo_thomasiiijt
Locker,Jake,Washington,1,8,2011 Draft,QB,10828,,,,plpo_lockerjake
Jones,Chris,Carson–Newman,UD,UD,2011 Draft,P,,JonesChris_11702,,,plpo_joneschris
Acho,Emmanuel,Texas,6,204,2012 Draft,MLB,5002,,,,plpo_achoemmanuel
Adams,Mike,Bucks,2,56,2012 Draft,RT,5007,AdamsMike_26838,,,plpo_adamsmike
Alexander,Frank,Oklahoma,4,103,2012 Draft,LE,5014,,,,plpo_alexanderfrank
Allen,Antonio,SC,7,242,2012 Draft,SS,5017,,,,plpo_allenantonio
Allen,Dwayne,Clemson,3,64,2012 Draft,TE,5019,allenDwayne_11281,,,plpo_allendwayne
Allen,Jeff,Illinois,2,44,2012 Draft,LT,5020,,,,plpo_allenjeff
Anderson,Justin,Georgia,7,208,2012 Draft,LG,5022,,,,plpo_andersonjustin
Anger,Bryan,Cal,3,70,2012 Draft,P,5023,AngerBryan_11594,,,plpo_angerbryan
Asper,Mark,Oregon,6,178,2012 Draft,LG,5026,,,,plpo_aspermark
Baker,Edwin,MSU,7,250,2012 Draft,RB,5028,,,,plpo_bakeredwin
